,SHOW,SEASON,CONTESTANT,week,elimination_week,went_on_date,n_people_on_date
6739,Bachelor,17,17_LESLIE_H,8,0,0,-1
6740,Bachelor,17,17_KRISTY_K,8,0,0,-1
6741,Bachelor,17,17_TARYN_D,8,0,0,-1
6742,Bachelor,17,17_KACIE_B,8,0,0,-1
6743,Bachelor,17,17_BROOKE_B,8,0,0,-1
6744,Bachelor,17,17_DIANA_W,8,0,0,-1
6745,Bachelor,17,17_LATIE_L,8,0,0,-1
6746,Bachelor,17,17_ASHLEY_H,8,0,0,-1
6747,Bachelor,17,17_ASHLEY_P,8,0,0,-1
6748,Bachelor,17,17_KELLY_D,8,0,0,-1
6749,Bachelor,17,17_KERIANN_M,8,0,0,-1
6750,Bachelor,17,17_LACEY_L,8,0,0,-1
6751,Bachelor,17,17_LAUREN_M,8,0,0,-1
6752,Bachelor,17,17_PAIGE_V,8,0,0,-1
6753,Bachelor,16,16_COURTNEY_R,8,0,1,1
6754,Bachelor,16,16_LINDZI_C,8,0,1,1
6755,Bachelor,16,16_NICKI_S,8,0,1,1
6756,Bachelor,16,16_KACIE_B,8,1,1,1
6757,Bachelor,16,16_EMILY_O,8,0,0,-1
6758,Bachelor,16,16_RACHEL_T,8,0,0,-1
6759,Bachelor,16,16_JAMIE_O,8,0,0,-1
6760,Bachelor,16,16_CASEY_S,8,0,0,-1
6761,Bachelor,16,16_BLAKELEY_J,8,0,0,-1
6762,Bachelor,16,16_JENNIFER_F,8,0,0,-1
6763,Bachelor,16,16_ELYSE_M,8,0,0,-1
6764,Bachelor,16,16_MONICA_S,8,0,0,-1
6765,Bachelor,16,16_SAMANTHA_L,8,0,0,-1
6766,Bachelor,16,16_ERIKA_U,8,0,0,-1
6767,Bachelor,16,16_JACLYN_S,8,0,0,-1
6768,Bachelor,16,16_BRITTNEY_S,8,0,0,-1
6769,Bachelor,16,16_JENNA_B,8,0,0,-1
6770,Bachelor,16,16_SHAWN_R,8,0,0,-1
6771,Bachelor,16,16_AMBER_B,8,0,0,-1
6772,Bachelor,16,16_AMBER_T,8,0,0,-1
6773,Bachelor,16,16_ANNA_S,8,0,0,-1
6774,Bachelor,16,16_DIANNA_M,8,0,0,-1
6775,Bachelor,16,16_HOLLY_J,8,0,0,-1
6776,Bachelor,16,16_LYNDSIE_J,8,0,0,-1
6777,Bachelor,16,16_SHIRA_A,8,0,0,-1
6778,Bachelor,15,15_EMILY_M,8,0,1,1
6779,Bachelor,15,15_CHANTAL_O,8,0,1,1
6780,Bachelor,15,15_ASHLEU_H,8,0,1,1
6781,Bachelor,15,15_SHAWNTEL_N,8,1,1,1
6782,Bachelor,15,15_MICHELLE_M,8,0,0,-1
6783,Bachelor,15,15_BRITT_B,8,0,0,-1
6784,Bachelor,15,15_JACKIE_G,8,0,0,-1
6785,Bachelor,15,15_ALLI_T,8,0,0,-1
6786,Bachelor,15,15_LISA_M,8,0,0,-1
6787,Bachelor,15,15_MARISSA_M,8,0,0,-1
6788,Bachelor,15,15_ASHLEY_S,8,0,0,-1
6789,Bachelor,15,15_LINDSAY_H,8,0,0,-1
6790,Bachelor,15,15_MEGHAN_M,8,0,0,-1
6791,Bachelor,15,15_STACEY_Q,8,0,0,-1
6792,Bachelor,15,15_KIMBERLY_C,8,0,0,-1
6793,Bachelor,15,15_SARAH_P,8,0,0,-1
6794,Bachelor,15,15_MADISON_G,8,0,0,-1
6795,Bachelor,15,15_KELTIE_C,8,0,0,-1
6796,Bachelor,15,15_MELISSA_S,8,0,0,-1
6797,Bachelor,15,15_RAICHHEL_G,8,0,0,-1
6798,Bachelor,15,15_BRITNEE_X,8,0,0,-1
6799,Bachelor,15,15_CRISTY_C,8,0,0,-1
6800,Bachelor,15,15_JESSICA_A,8,0,0,-1
6801,Bachelor,15,15_KILL_R,8,0,0,-1
6802,Bachelor,15,15_LACEY_G,8,0,0,-1
6803,Bachelor,15,15_LAUREN_M,8,0,0,-1
6804,Bachelor,15,15_LISA_P,8,0,0,-1
6805,Bachelor,15,15_REBECCA_X,8,0,0,-1
6806,Bachelor,15,15_RENEE_H,8,0,0,-1
6807,Bachelor,15,15_SARAH_L,8,0,0,-1
6808,Bachelor,14,14_VIENNA_G,8,0,1,1
6809,Bachelor,14,14_TENLEY_M,8,1,1,1
6810,Bachelor,14,14_GIA_A,8,0,0,-1
6811,Bachelor,14,14_ALI_F,8,0,0,-1
6812,Bachelor,14,14_CORRIE_A,8,0,0,-1
6813,Bachelor,14,14_ASHLEIGH_H,8,0,0,-1
6814,Bachelor,14,14_JESSIE_S,8,0,0,-1
6815,Bachelor,14,14_KATHRYN_S,8,0,0,-1
6816,Bachelor,14,14_ELLA_N,8,0,0,-1
6817,Bachelor,14,14_ELIZABETH_KI,8,0,0,-1
6818,Bachelor,14,14_VALISHIA_S,8,0,0,-1
6819,Bachelor,14,14_MICHELLE K,8,0,0,-1
6820,Bachelor,14,14_ASHLEY_E,8,0,0,-1
6821,Bachelor,14,14_CRISTINA_M,8,0,0,-1
6822,Bachelor,14,14_ROZLYN_P,8,0,0,-1
6823,Bachelor,14,14_LEX_M,8,0,0,-1
6824,Bachelor,14,14_CAITLYN_M,8,0,0,-1
6825,Bachelor,14,14_CHANNY_C,8,0,0,-1
6826,Bachelor,14,14_ELIZABETH_KR,8,0,0,-1
6827,Bachelor,14,14_EMILY_H,8,0,0,-1
6828,Bachelor,14,14_KIMBERLY_S,8,0,0,-1
6829,Bachelor,14,14_KIRSTEN_P,8,0,0,-1
6830,Bachelor,14,14_SHEILA_L,8,0,0,-1
6831,Bachelor,14,14_STEPHANIE_M,8,0,0,-1
6832,Bachelor,14,14_TIANA_K,8,0,0,-1
6833,Bachelor,13,13_MELISSA_R,8,0,1,1
6834,Bachelor,13,13_MOLLY_M,8,1,1,1
6835,Bachelor,13,13_JILLIAN_H,8,0,0,-1
6836,Bachelor,13,13_NAOMI_C,8,0,0,-1
6837,Bachelor,13,13_STEPHANIE_H,8,0,0,-1
6838,Bachelor,13,13_LAUREN_W,8,0,0,-1
6839,Bachelor,13,13_MEGAN_P,8,0,0,-1
6840,Bachelor,13,13_SHANNON_B,8,0,0,-1
6841,Bachelor,13,13_NIKKI_K,8,0,0,-1
6842,Bachelor,13,13_ERICA_D,8,0,0,-1
6843,Bachelor,13,13_KARI_F,8,0,0,-1
6844,Bachelor,13,13_NATALIE_G,8,0,0,-1
6845,Bachelor,13,13_RAQUEL_M,8,0,0,-1
6846,Bachelor,13,13_SHARON_S,8,0,0,-1
6847,Bachelor,13,13_LISA_G,8,0,0,-1
6848,Bachelor,13,13_ANN_L,8,0,0,-1
6849,Bachelor,13,13_DOMINIQUE_C,8,0,0,-1
6850,Bachelor,13,13_EMILY_H,8,0,0,-1
6851,Bachelor,13,13_JACKIE_H,8,0,0,-1
6852,Bachelor,13,13_JULIE_D,8,0,0,-1
6853,Bachelor,13,13_NICOLE_M,8,0,0,-1
6854,Bachelor,13,13_RENEE_S,8,0,0,-1
6855,Bachelor,13,13_SHELBY_G,8,0,0,-1
6856,Bachelor,13,13_STACIA_M,8,0,0,-1
6857,Bachelor,13,13_TREASURE_M,8,0,0,-1
6858,Bachelor,12,12_SHAYNE_L,8,0,1,1
6859,Bachelor,12,12_CHELSEA_W,8,1,1,1
6860,Bachelor,12,12_AMANDA_R,8,0,0,-1
6861,Bachelor,12,12_NOELLE_D,8,0,0,-1
6862,Bachelor,12,12_MARSHANA_R,8,0,0,-1
6863,Bachelor,12,12_ROBIN_C,8,0,0,-1
6864,Bachelor,12,12_ASHLEE_W,8,0,0,-1
6865,Bachelor,12,12_KELLY_D,8,0,0,-1
6866,Bachelor,12,12_HOLLY_D,8,0,0,-1
6867,Bachelor,12,12_AMY_R,8,0,0,-1
6868,Bachelor,12,12_ERIN_S,8,0,0,-1
6869,Bachelor,12,12_KRISTINE_H,8,0,0,-1
6870,Bachelor,12,12_CARRI_P,8,0,0,-1
6871,Bachelor,12,12_ERIN_H,8,0,0,-1
6872,Bachelor,12,12_MICHELLE_P,8,0,0,-1
6873,Bachelor,12,12_ALYSSA_G,8,0,0,-1
6874,Bachelor,12,12_AMANDA_P,8,0,0,-1
6875,Bachelor,12,12_DENISE_H,8,0,0,-1
6876,Bachelor,12,12_DEVON_A,8,0,0,-1
6877,Bachelor,12,12_LESLEY_G,8,0,0,-1
6878,Bachelor,12,12_MICHELE_R,8,0,0,-1
6879,Bachelor,12,12_REBECCA_L,8,0,0,-1
6880,Bachelor,12,12_STACEY_E,8,0,0,-1
6881,Bachelor,12,12_TAMARA_S,8,0,0,-1
6882,Bachelor,12,12_TIFFANY_T,8,0,0,-1
6883,Bachelor,11,11_DEANNA_P,8,1,1,1
6884,Bachelor,11,11_JENNI_C,8,1,1,1
6885,Bachelor,11,11_BETTINA_B,8,0,0,-1
6886,Bachelor,11,11_SHEENA_S,8,0,0,-1
6887,Bachelor,11,11_HILARY_R,8,0,0,-1
6888,Bachelor,11,11_KRISTY_K,8,0,0,-1
6889,Bachelor,11,11_STEPHY_K,8,0,0,-1
6890,Bachelor,11,11_JADE_B,8,0,0,-1
6891,Bachelor,11,11_MCCARTEN_D,8,0,0,-1
6892,Bachelor,11,11_LINDSEY_H,8,0,0,-1
6893,Bachelor,11,11_SARAH_N,8,0,0,-1
6894,Bachelor,11,11_SOLISA_S,8,0,0,-1
6895,Bachelor,11,11_MICHELE_L,8,0,0,-1
6896,Bachelor,11,11_MALLORY_S,8,0,0,-1
6897,Bachelor,11,11_ERIN_G,8,0,0,-1
6898,Bachelor,11,11_JESSICA_K,8,0,0,-1
6899,Bachelor,11,11_JULI_G,8,0,0,-1
6900,Bachelor,11,11_KIM_O,8,0,0,-1
6901,Bachelor,11,11_LORI_L,8,0,0,-1
6902,Bachelor,11,11_MELISSA_B,8,0,0,-1
6903,Bachelor,11,11_MORGAN_B,8,0,0,-1
6904,Bachelor,11,11_NATALIE_V,8,0,0,-1
6905,Bachelor,11,11_REGINA_D,8,0,0,-1
6906,Bachelor,11,11_TAUNI_N,8,0,0,-1
6907,Bachelor,11,11_SUSAN_S,8,0,0,-1
6908,Bachelor,10,10_TESSA_H,8,0,1,1
6909,Bachelor,10,10_BEVIN_P,8,1,1,1
6910,Bachelor,10,10_DANIELLE_I,8,0,0,-1
6911,Bachelor,10,10_AMBER_A,8,0,0,-1
6912,Bachelor,10,10_STEPHANIE_W,8,0,0,-1
6913,Bachelor,10,10_TINA_W,8,0,0,-1
6914,Bachelor,10,10_KATE_B,8,0,0,-1
6915,Bachelor,10,10_NICOLE_C,8,0,0,-1
6916,Bachelor,10,10_STEPHANIE_T,8,0,0,-1
6917,Bachelor,10,10_AMANDA_H,8,0,0,-1
6918,Bachelor,10,10_ERIN_P,8,0,0,-1
6919,Bachelor,10,10_PEYTON_W,8,0,0,-1
6920,Bachelor,10,10_ALEXIS_Y,8,0,0,-1
6921,Bachelor,10,10_SUSAN_A,8,0,0,-1
6922,Bachelor,10,10_TIFFANY_W,8,0,0,-1
6923,Bachelor,10,10_BLAKENEY_R,8,0,0,-1
6924,Bachelor,10,10_CANDICE_D,8,0,0,-1
6925,Bachelor,10,10_CATHERINE_W,8,0,0,-1
6926,Bachelor,10,10_DANIELLE_V,8,0,0,-1
6927,Bachelor,10,10_JACKIE_T,8,0,0,-1
6928,Bachelor,10,10_JEANETTE_A,8,0,0,-1
6929,Bachelor,10,10_JESSICA_D,8,0,0,-1
6930,Bachelor,10,10_LINDA_M,8,0,0,-1
6931,Bachelor,10,10_LINDSAY_S,8,0,0,-1
6932,Bachelor,10,10_TIFFANY_F,8,0,0,-1
6933,Bachelor,09,09_JENNIFER_W,8,0,0,-1
6934,Bachelor,09,09_SADIE_M,8,0,0,-1
6935,Bachelor,09,09_LISA_B,8,0,0,-1
6936,Bachelor,09,09_AGNESE_P,8,0,0,-1
6937,Bachelor,09,09_JEANETTE_P,8,0,0,-1
6938,Bachelor,09,09_DESIREE_V,8,0,0,-1
6939,Bachelor,09,09_JAMI_M,8,0,0,-1
6940,Bachelor,09,09_GINA_C,8,0,0,-1
6941,Bachelor,09,09_ERICA_R,8,0,0,-1
6942,Bachelor,09,09_SARAH_S,8,0,0,-1
6943,Bachelor,09,09_KIM_J,8,0,0,-1
6944,Bachelor,09,09_ELLEN_D,8,0,0,-1
6945,Bachelor,09,09_TARA_D,8,0,0,-1
6946,Bachelor,09,09_ROSELLA_F,8,0,0,-1
6947,Bachelor,09,09_RITA_G,8,0,0,-1
6948,Bachelor,09,09_RENEE_S,8,0,0,-1
6949,Bachelor,09,09_MERI_B,8,0,0,-1
6950,Bachelor,09,09_LAURA_M,8,0,0,-1
6951,Bachelor,09,09_JESSICA_H,8,0,0,-1
6952,Bachelor,09,09_HEATHER_S,8,0,0,-1
6953,Bachelor,09,09_ELYSE_H,8,0,0,-1
6954,Bachelor,09,09_COSETTA_B,8,0,0,-1
6955,Bachelor,09,09_CLAUDIA_G,8,0,0,-1
6956,Bachelor,09,09_CARISSA_I,8,0,0,-1
6957,Bachelor,09,09_BOWE_N,8,0,0,-1
6958,Bachelor,09,09_ANDREA_S,8,0,0,-1
6959,Bachelor,09,09_APRIL_J,8,0,0,-1
6960,Bachelor,08,08_Sarah_S,8,0,0,-1
6961,Bachelor,08,08_Moana,8,0,0,-1
6962,Bachelor,08,08_Susan,8,0,0,-1
6963,Bachelor,08,08_Sarah_B,8,0,0,-1
6964,Bachelor,08,08_Jehan,8,0,0,-1
6965,Bachelor,08,08_Tara,8,0,0,-1
6966,Bachelor,08,08_Jennifer,8,0,0,-1
6967,Bachelor,08,08_Shiloh,8,0,0,-1
6968,Bachelor,08,08_Cole,8,0,0,-1
6969,Bachelor,08,08_Yvonne,8,0,0,-1
6970,Bachelor,08,08_Elizabeth,8,0,0,-1
6971,Bachelor,08,08_Kristen,8,0,0,-1
6972,Bachelor,08,08_Stephanie,8,0,0,-1
6973,Bachelor,08,08_Ali_D,8,0,0,-1
6974,Bachelor,08,08_Allie_G,8,0,0,-1
6975,Bachelor,08,08_April,8,0,0,-1
6976,Bachelor,08,08_Cortney,8,0,0,-1
6977,Bachelor,08,08_Jaime,8,0,0,-1
6978,Bachelor,08,08_Kathy,8,0,0,-1
6979,Bachelor,08,08_Kyle,8,0,0,-1
6980,Bachelor,08,08_Lisa,8,0,0,-1
6981,Bachelor,08,08_Liza,8,0,0,-1
6982,Bachelor,08,08_Princess,8,0,0,-1
6983,Bachelor,08,08_Sara_H,8,0,0,-1
6984,Bachelor,08,08_Venus,8,0,0,-1
6985,Bachelor,07,07_Sarah B.,8,0,0,-1
6986,Bachelor,07,07_Krisily,8,0,0,-1
6987,Bachelor,07,07_Sarah W.,8,0,0,-1
6988,Bachelor,07,07_Kimberly,8,0,0,-1
6989,Bachelor,07,07_Anitra,8,0,0,-1
6990,Bachelor,07,07_Kindle,8,0,0,-1
6991,Bachelor,07,07_Kara,8,0,0,-1
6992,Bachelor,07,07_Jenny,8,0,0,-1
6993,Bachelor,07,07_Kerry,8,0,0,-1
6994,Bachelor,07,07_Carrie,8,0,0,-1
6995,Bachelor,07,07_Gina Marie,8,0,0,-1
6996,Bachelor,07,07_Megan,8,0,0,-1
6997,Bachelor,07,07_Brenda,8,0,0,-1
6998,Bachelor,07,07_Kristina,8,0,0,-1
6999,Bachelor,07,07_Debby,8,0,0,-1
7000,Bachelor,07,07_Katie,8,0,0,-1
7001,Bachelor,07,07_Heather,8,0,0,-1
7002,Bachelor,07,07_Kristen,8,0,0,-1
7003,Bachelor,07,07_Kyshawn,8,0,0,-1
7004,Bachelor,07,07_Siomara,8,0,0,-1
7005,Bachelor,07,07_Emilie,8,0,0,-1
7006,Bachelor,07,07_Kristine,8,0,0,-1
7007,Bachelor,07,07_Geitan,8,0,0,-1
7008,Bachelor,07,07_Valerie,8,0,0,-1
7009,Bachelor,07,07_Danushka,8,0,0,-1
7010,Bachelor,06,06_Mary,8,0,1,1
7011,Bachelor,06,06_Tanya,8,1,1,1
7012,Bachelor,06,06_Cynthia,8,0,0,-1
7013,Bachelor,06,06_Cheresse,8,0,0,-1
7014,Bachelor,06,06_Andrea,8,0,0,-1
7015,Bachelor,06,06_Jayne,8,0,0,-1
7016,Bachelor,06,06_Krysta,8,0,0,-1
7017,Bachelor,06,06_Elizabeth,8,0,0,-1
7018,Bachelor,06,06_Amanda,8,0,0,-1
7019,Bachelor,06,06_Kristie,8,0,0,-1
7020,Bachelor,06,06_Susie,8,0,0,-1
7021,Bachelor,06,06_Heather,8,0,0,-1
7022,Bachelor,06,06_Wende,8,0,0,-1
7023,Bachelor,06,06_Natalie,8,0,0,-1
7024,Bachelor,06,06_Ashley,8,0,0,-1
7025,Bachelor,06,06_Kelley,8,0,0,-1
7026,Bachelor,06,06_Leina,8,0,0,-1
7027,Bachelor,06,06_Carolyn,8,0,0,-1
7028,Bachelor,06,06_Amy,8,0,0,-1
7029,Bachelor,06,06_Lisa,8,0,0,-1
7030,Bachelor,06,06_Nicole,8,0,0,-1
7031,Bachelor,06,06_Kerry,8,0,0,-1
7032,Bachelor,06,06_Alma,8,0,0,-1
7033,Bachelor,06,06_Kristin,8,0,0,-1
7034,Bachelor,06,06_Jennifer,8,0,0,-1
7035,Bachelor,06,06_Abby,8,0,0,-1
7036,Bachelor,06,06_Melinda,8,0,0,-1
7037,Bachelor,05,05_JESSICA_B,8,0,0,-1
7038,Bachelor,05,05_TARA_H,8,0,0,-1
7039,Bachelor,05,05_MANDY_J,8,0,0,-1
7040,Bachelor,05,05_TRISH_S,8,0,0,-1
7041,Bachelor,05,05_SUZIE_W,8,0,0,-1
7042,Bachelor,05,05_KAREN_L,8,0,0,-1
7043,Bachelor,05,05_JESSICA_H,8,0,0,-1
7044,Bachelor,05,05_JULIE_D,8,0,0,-1
7045,Bachelor,05,05_JENNY_S,8,0,0,-1
7046,Bachelor,05,05_KATIE_G,8,0,0,-1
7047,Bachelor,05,05_JEANMARIE_C,8,0,0,-1
7048,Bachelor,05,05_ANNECATHERINE_L,8,0,0,-1
7049,Bachelor,05,05_AMBER_L,8,0,0,-1
7050,Bachelor,05,05_MANDY_C,8,0,0,-1
7051,Bachelor,05,05_KRISTY_R,8,0,0,-1
7052,Bachelor,05,05_CELESTE_C,8,0,0,-1
7053,Bachelor,05,05_JENNY_M,8,0,0,-1
7054,Bachelor,05,05_DEBBIE_M,8,0,0,-1
7055,Bachelor,05,05_DOLORES_F,8,0,0,-1
7056,Bachelor,05,05_FRANCINE_J,8,0,0,-1
7057,Bachelor,05,05_DESHAUN_W,8,0,0,-1
7058,Bachelor,05,05_JESSICA_K,8,0,0,-1
7059,Bachelor,05,05_HOLLY_R,8,0,0,-1
7060,Bachelor,05,05_RACHEL_C,8,0,0,-1
7061,Bachelor,05,05_KRISTIN_C,8,0,0,-1
7062,Bachelor,04,04_Kelly-Jo,8,0,0,-1
7063,Bachelor,04,04_Estella,8,0,0,-1
7064,Bachelor,04,04_Mary,8,0,0,-1
7065,Bachelor,04,04_Meredith,8,0,0,-1
7066,Bachelor,04,04_Brooke,8,0,0,-1
7067,Bachelor,04,04_Lee-Ann,8,0,0,-1
7068,Bachelor,04,04_Misty,8,0,0,-1
7069,Bachelor,04,04_Karin,8,0,0,-1
7070,Bachelor,04,04_Jenny,8,0,0,-1
7071,Bachelor,04,04_Antoinette,8,0,0,-1
7072,Bachelor,04,04_Lindsay_clippers,8,0,0,-1
7073,Bachelor,04,04_Lindsay,8,0,0,-1
7074,Bachelor,04,04_Lanah,8,0,0,-1
7075,Bachelor,04,04_Jenn,8,0,0,-1
7076,Bachelor,04,04_Christine,8,0,0,-1
7077,Bachelor,04,04_Darla,8,0,0,-1
7078,Bachelor,04,04_Stacey,8,0,0,-1
7079,Bachelor,04,04_Shea,8,0,0,-1
7080,Bachelor,04,04_Heather,8,0,0,-1
7081,Bachelor,04,04_Lauren,8,0,0,-1
7082,Bachelor,04,04_Kristi,8,0,0,-1
7083,Bachelor,04,04_Samentha,8,0,0,-1
7084,Bachelor,04,04_Leona,8,0,0,-1
7085,Bachelor,04,04_Julie,8,0,0,-1
7086,Bachelor,04,04_Shelly,8,0,0,-1
7087,Bachelor,03,03_JEN_X,8,0,0,-1
7088,Bachelor,03,03_KIRSTEN_X,8,0,0,-1
7089,Bachelor,03,03_TINA_X,8,0,0,-1
7090,Bachelor,03,03_TINA_X,8,0,0,-1
7091,Bachelor,03,03_TINA_X,8,0,0,-1
7092,Bachelor,03,03_TINA_X,8,0,0,-1
7093,Bachelor,03,03_CRISTINA_X,8,0,0,-1
7094,Bachelor,03,03_LIZ_X,8,0,0,-1
7095,Bachelor,03,03_ANN_MICHELLE_X,8,0,0,-1
7096,Bachelor,03,03_AUDREE_X,8,0,0,-1
7097,Bachelor,03,03_AMBER_X,8,0,0,-1
7098,Bachelor,03,03_HEATHER_X,8,0,0,-1
7099,Bachelor,03,03_RACHEL_X,8,0,0,-1
7100,Bachelor,03,03_AMY_X,8,0,0,-1
7101,Bachelor,03,03_AMY_X,8,0,0,-1
7102,Bachelor,03,03_AMY_X,8,0,0,-1
7103,Bachelor,03,03_AMY_X,8,0,0,-1
7104,Bachelor,03,03_SHANNON_X,8,0,0,-1
7105,Bachelor,03,03_ELIZABETH_X,8,0,0,-1
7106,Bachelor,03,03_CHRISTINA_X,8,0,0,-1
7107,Bachelor,03,03_KERRI_X,8,0,0,-1
7108,Bachelor,03,03_JENNIFER_X,8,0,0,-1
7109,Bachelor,03,03_COURTNEY_X,8,0,0,-1
7110,Bachelor,03,03_ANGELA_X,8,0,0,-1
7111,Bachelor,03,03_GINNY_X,8,0,0,-1
7112,Bachelor,03,03_BROOKE_X,8,0,0,-1
7113,Bachelor,03,03_STEPHANIE_X,8,0,0,-1
7114,Bachelor,03,03_TIFFANY_X,8,0,0,-1
7115,Bachelor,03,03_KRISTEN_X,8,0,0,-1
7116,Bachelor,02,02_HELENE_E,8,0,0,-1
7117,Bachelor,02,02_BROOKE_S,8,0,0,-1
7118,Bachelor,02,02_GWEN_G,8,0,0,-1
7119,Bachelor,02,02_ANGELA_X,8,0,0,-1
7120,Bachelor,02,02_HAYLEY_X,8,0,0,-1
7121,Bachelor,02,02_HEATHER_C,8,0,0,-1
7122,Bachelor,02,02_CHRISTI_X,8,0,0,-1
7123,Bachelor,02,02_HEATHER_X,8,0,0,-1
7124,Bachelor,02,02_KYLA_X,8,0,0,-1
7125,Bachelor,02,02_SHANNON_X,8,0,0,-1
7126,Bachelor,02,02_DANA_X,8,0,0,-1
7127,Bachelor,02,02_ERIN_X,8,0,0,-1
7128,Bachelor,02,02_ERIN_X,8,0,0,-1
7129,Bachelor,02,02_ERIN_X,8,0,0,-1
7130,Bachelor,02,02_ERIN_X,8,0,0,-1
7131,Bachelor,02,02_SUZANNE_X,8,0,0,-1
7132,Bachelor,02,02_FRANCES_X,8,0,0,-1
7133,Bachelor,02,02_ANINDITA_X,8,0,0,-1
7134,Bachelor,02,02_AMBER_X,8,0,0,-1
7135,Bachelor,02,02_CAMILLE_X,8,0,0,-1
7136,Bachelor,02,02_CARI_X,8,0,0,-1
7137,Bachelor,02,02_CHRISTY_X,8,0,0,-1
7138,Bachelor,02,02_FATIMA_X,8,0,0,-1
7139,Bachelor,02,02_LIANGY_X,8,0,0,-1
7140,Bachelor,02,02_LORI_X,8,0,0,-1
7141,Bachelor,02,02_MERILEE_X,8,0,0,-1
7142,Bachelor,01,01_AMANDA_M,8,0,0,-1
7143,Bachelor,01,01_TRISTA_R,8,0,0,-1
7144,Bachelor,01,01_SHANNON_O,8,0,0,-1
7145,Bachelor,01,01_KIM_X,8,0,0,-1
7146,Bachelor,01,01_CATHY_G,8,0,0,-1
7147,Bachelor,01,01_CHRISTINA_X,8,0,0,-1
7148,Bachelor,01,01_LANEASE_A,8,0,0,-1
7149,Bachelor,01,01_RHONDA_X,8,0,0,-1
7150,Bachelor,01,01_ALEXA_X,8,0,0,-1
7151,Bachelor,01,01_AMY_X,8,0,0,-1
7152,Bachelor,01,01_ANGELA_X,8,0,0,-1
7153,Bachelor,01,01_ANGELIQUE_X,8,0,0,-1
7154,Bachelor,01,01_KATIE_X,8,0,0,-1
7155,Bachelor,01,01_MELISSA_X,8,0,0,-1
7156,Bachelor,01,01_TINA_X,8,0,0,-1
7157,Bachelor,01,01_AMBER_X,8,0,0,-1
7158,Bachelor,01,01_DANIELA_X,8,0,0,-1
7159,Bachelor,01,01_DENISE_X,8,0,0,-1
7160,Bachelor,01,01_JACKIE_X,8,0,0,-1
7161,Bachelor,01,01_JILL_X,8,0,0,-1
7162,Bachelor,01,01_KRISTINA_X,8,0,0,-1
7163,Bachelor,01,01_LISA_X,8,0,0,-1
7164,Bachelor,01,01_PAULA_X,8,0,0,-1
7165,Bachelor,01,01_RACHEL_X,8,0,0,-1
7166,Bachelor,01,01_WENDI_X,8,0,0,-1
7167,Bachelorette,13,13_BRYAN_A,9,0,1,1
7168,Bachelorette,13,13_PETER_K,9,0,1,1
7169,Bachelorette,13,13_ERIC_B,9,1,1,1
7170,Bachelorette,13,13_DEAN_U,9,0,0,-1
7171,Bachelorette,13,13_ADAM_G,9,0,0,-1
7172,Bachelorette,13,13_MATT_M,9,0,0,-1
7173,Bachelorette,13,13_ALEX_B,9,0,0,-1
7174,Bachelorette,13,13_WILL_G,9,0,0,-1
7175,Bachelorette,13,13_KENNY_L,9,0,0,-1
7176,Bachelorette,13,13_ANTHONY_B,9,0,0,-1
7177,Bachelorette,13,13_JOSIAH_G,9,0,0,-1
7178,Bachelorette,13,13_LEE_G,9,0,0,-1
7179,Bachelorette,13,13_IGGY_R,9,0,0,-1
7180,Bachelorette,13,13_JONATHAN_T,9,0,0,-1
7181,Bachelorette,13,13_JACK_S,9,0,0,-1
7182,Bachelorette,13,13_BRADY_E,9,0,0,-1
7183,Bachelorette,13,13_BRYCE_P,9,0,0,-1
7184,Bachelorette,13,13_DIGGY_M,9,0,0,-1
7185,Bachelorette,13,13_FRED_J,9,0,0,-1
7186,Bachelorette,13,13_BLAKE_E,9,0,0,-1
7187,Bachelorette,13,13_JAMEY_K,9,0,0,-1
7188,Bachelorette,13,13_LUCAS_Y,9,0,0,-1
7189,Bachelorette,13,13_DEMARIO_J,9,0,0,-1
7190,Bachelorette,13,13_BLAKE_K,9,0,0,-1
7191,Bachelorette,13,13_GRANT_H,9,0,0,-1
7192,Bachelorette,13,13_JEDIDIAH_B,9,0,0,-1
7193,Bachelorette,13,13_KYLE_S,9,0,0,-1
7194,Bachelorette,13,13_MICHAEL_B,9,0,0,-1
7195,Bachelorette,13,13_MILTON_L,9,0,0,-1
7196,Bachelorette,13,13_MOHIT_S,9,0,0,-1
7197,Bachelorette,13,13_ROB_H,9,0,0,-1
7198,Bachelorette,12,12_JORDAN_R,9,0,1,1
7199,Bachelorette,12,12_ROBBY_H,9,0,1,1
7200,Bachelorette,12,12_CHASE_M,9,1,1,1
7201,Bachelorette,12,12_LUKE_P,9,0,0,-1
7202,Bachelorette,12,12_JAMES_T,9,0,0,-1
7203,Bachelorette,12,12_ALEX_W,9,0,0,-1
7204,Bachelorette,12,12_DEREK_P,9,0,0,-1
7205,Bachelorette,12,12_WELLS_A,9,0,0,-1
7206,Bachelorette,12,12_VINCENT_V,9,0,0,-1
7207,Bachelorette,12,12_GRANT_K,9,0,0,-1
7208,Bachelorette,12,12_EVAN_B,9,0,0,-1
7209,Bachelorette,12,12_JAMES_F,9,0,0,-1
7210,Bachelorette,12,12_DANIEL_M,9,0,0,-1
7211,Bachelorette,12,12_CHAD_J,9,0,0,-1
7212,Bachelorette,12,12_NICK_B,9,0,0,-1
7213,Bachelorette,12,12_CHRISTIAN_B,9,0,0,-1
7214,Bachelorette,12,12_ALI_Z,9,0,0,-1
